show_id,country_name
73873,France
73873,Ireland
73873,United Kingdom
70586,United States of America
63710,United States of America
58443,South Africa
58443,United States of America
75900,United Kingdom
75900,United States of America
60089,United States of America
62046,Germany
62046,United States of America
402200,United States of America
78480,Canada
38753,United States of America
85735,Belgium
85735,France
80767,United States of America
80767,Japan
51999,Germany
51999,United Kingdom
51999,Sweden
51999,Denmark
79040,Netherlands
64678,United States of America
56418,Belgium
56418,Italy
56418,France
75623,United States of America
73108,United States of America
73588,United Kingdom
73588,Puerto Rico
60309,United States of America
71157,France
81870,China
81870,Hong Kong
67884,Argentina
67884,Spain
60803,United States of America
50601,United States of America
70587,Canada
70587,United States of America
51497,United States of America
72477,United States of America
51261,United States of America
55215,United States of America
98631,Japan
58626,United States of America
59115,United States of America
51017,United States of America
50479,United States of America
50479,New Zealand
62580,France
56590,United States of America
68818,Bolivia
68818,France
68818,Spain
68818,United Kingdom
70008,United States of America
60422,Australia
60422,United States of America
66164,United Kingdom
313230,Hong Kong
313230,Netherlands
313230,Taiwan
313230,United States of America
84228,United States of America
84228,South Korea
78570,Argentina
78570,Mexico
78570,United Kingdom
70196,United Kingdom
155217,Japan
58882,China
244478,Japan
55725,United States of America
94363,United States of America
62977,China
62977,Hong Kong
75233,Norway
54597,United States of America
93013,Japan
59883,United States of America
63749,United States of America
84520,United States of America
66923,United Kingdom
63448,India
60964,Japan
74726,Cuba
74726,Spain
58105,Italy
58105,United States of America
69798,Spain
69798,United Kingdom
69798,United States of America
59296,United States of America
73963,United States of America
86555,Canada
86555,Japan
86555,Spain
70009,United States of America
75736,United States of America
83896,United States of America
82529,Germany
70590,India
54271,United States of America
56780,United States of America
98344,Hong Kong
98344,Netherlands
98344,Taiwan
98344,United States of America
471925,Brazil
60062,United States of America
58448,United States of America
82327,France
82327,Germany
46221,Australia
74510,United States of America
63297,United States of America
105885,United States of America
56171,United States of America
79374,South Korea
75821,South Korea
58043,France
49010,Canada
61537,United States of America
44754,United States of America
53136,Germany
70386,New Zealand
71700,Canada
56831,United States of America
51994,United Kingdom
289097,Canada
76696,Argentina
76696,Germany
76696,Spain
122372,United States of America
57586,United States of America
70868,United States of America
56401,United States of America
62441,United Kingdom
61348,United States of America
72432,United States of America
94354,United States of America
106417,Japan
75802,United Kingdom
75802,Luxembourg
75802,France
75802,Germany
75802,Switzerland
80530,United States of America
95853,Japan
67308,Hong Kong
73362,United States of America
72066,South Korea
57118,United States of America
131739,Japan
73624,Brazil
27646,United States of America
57243,France
163754,Japan
101325,United States of America
79395,Italy
78381,United States of America
75931,South Korea
92398,United States of America
73500,United States of America
71285,United States of America
71285,Bulgaria
81332,United States of America
49020,United Kingdom
49020,United States of America
86593,United Kingdom
66945,United Kingdom
61667,France
61667,Italy
74777,United States of America
43935,United States of America
120457,Italy
73818,Canada
79990,India
60170,United Kingdom
95170,Japan
77462,Belgium
77462,France
59197,United States of America
61134,Chile
61134,Spain
212258,Japan
79382,Japan
81704,Germany
57276,France
57276,Germany
57276,United Kingdom
57276,United States of America
60950,United States of America
79931,United Kingdom
91549,Canada
91549,Ireland
91549,United States of America
81232,United Kingdom
73582,India
63513,United States of America
67748,Australia
86759,United States of America
53596,France
53596,Mexico
53596,Spain
80440,France
80440,Italy
80440,Switzerland
91690,France
59726,Ireland
59726,United Kingdom
74842,Japan
67675,United States of America
98568,United States of America
55723,United States of America
59570,Italy
98545,United States of America
212262,Japan
82756,Canada
72391,Canada
72391,United States of America
58444,Italy
54075,United States of America
79089,Canada
85495,Russia
72912,Canada
72912,United States of America
84355,United States of America
79771,United States of America
85546,France
73686,Canada
73686,Germany
73686,Poland
731103,United Kingdom
85836,Japan
85836,United Kingdom
79777,United Kingdom
79777,United States of America
50765,United States of America
77812,United Kingdom
74639,China
74639,Hong Kong
76420,United States of America
51588,United States of America
75595,United States of America
56272,United States of America
77221,France
77221,Italy
77221,Qatar
77221,Tunisia
79842,China
79842,Malaysia
75301,United States of America
51248,United States of America
55720,United States of America
76994,Bulgaria
76994,Italy
72842,United Kingdom
92182,France
92182,United States of America
296273,United States of America
53174,Germany
83705,Colombia
83705,Argentina
83705,Spain
83975,United Kingdom
83975,South Africa
83975,Germany
83975,United States of America
83975,France
85056,Italy
78080,Canada
78080,United States of America
57585,United States of America
70588,United States of America
87368,France
98162,Belgium
98162,France
46541,United States of America
76013,Spain
74945,France
77560,Russia
56913,Canada
64288,United States of America
96944,United Kingdom
96944,Germany
70703,United States of America
97795,Spain
