show_id,director_name
390845,Choi Sang-hoon
318256,Ronna Gradus
318256,Jill Bauer
325358,Jason Friedberg
325358,Aaron Seltzer
263472,Eli Roth
264660,Alex Garland
347201,Hiroyuki Yamashita
228165,Paul Tibbitt
228165,Mike Mitchell
277217,Kenny Ortega
228161,Tim Johnson
243688,Gil Kenan
333167,Ahn Sang-hoon
298312,M. Night Shyamalan
265208,Simon West
227719,Dean Israelite
254470,Elizabeth Banks
273248,Quentin Tarantino
360784,Ross Duffer
360784,Matt Duffer
274854,Breck Eisner
166424,Josh Trank
318846,Adam McKay
387848,Kong Ja-kwan
307081,Antoine Fuqua
296099,John Francis Daley
296099,Jonathan Goldstein
205775,Ron Howard
332672,Antoinette Beumer
323372,Hèctor Hernández Vicens
357096,Richard Schenkman
266294,Jason Moore
249070,Aleksander Bach
238713,Paul Feig
227973,Steve Martino
276907,Brian Helgeland
277216,F. Gary Gray
338676,Miguel Ángel Vivas
254320,Yorgos Lanthimos
203801,Guy Ritchie
258509,Walt Becker
211672,Kyle Balda
211672,Pierre Coffin
257088,Ericson Core
252838,Jeremy Garelick
228205,George Tillman Jr.
241554,Jaume Collet-Serra
309809,Mark Osborne
257445,Rob Letterman
201088,Michael Mann
181283,Daniel Espinosa
253412,Baltasar Kormákur
256040,S. S. Rajamouli
258480,Todd Haynes
372921,Kim Hyeon-Bin
331576,Soi Cheang
201085,Guillermo del Toro
280092,Leigh Whannell
238615,Tarsem Singh
399905,No Zin-soo
350499,Kunihiko Yuyama
241251,Rob Cohen
335117,Gi Dae-ho
287948,Camille Delamarre
359246,Stephen Cognetti
94365,Tom Six
274167,Sean Anders
363093,Park Hoon-jung
346646,Ryoo Seung-wan
271718,Judd Apatow
314365,Tom McCarthy
296098,Steven Spielberg
307663,Brian A. Miller
261023,Scott Cooper
294963,S. Craig Zahler
188222,Doug Ellin
228973,Adam MacDonald
256961,Andy Fickman
297556,Ethan Spaulding
256591,Glenn Ficarra
256591,John Requa
375846,Doug Campbell
323272,Alex Kendrick
292431,Gaspar Noé
323260,Amen Au Cheuk-Man
277558,Tyler Shields
192141,John Erick Dowdle
374772,Akira Iwanaga
334074,James McTeigue
268920,Anne Fletcher
338803,Min Kyu-dong
287903,Michael Dougherty
306819,Tom Hooper
295964,John Wells
157544,Mark Neveldine
282070,Takashi Yamazaki
328480,Michel Poulette
373879,Konosuke Uda
283445,Ciarán Foy
397469,Hwang Sang-won
351694,Xiaopeng Tian
317744,Elizabeth Allen Rosenbaum
167073,John Crowley
297291,Mike Elliott
210860,David Koepp
339527,Afonso Poyart
347969,Frank Coraci
285783,Robert Zemeckis
287284,Colin Kennedy
257091,Etan Cohen
301351,Max Joseph
264999,Gregory Jacobs
146301,Gregory Plotkin
264644,Lenny Abrahamson
326359,Chris Buck
326359,Jennifer Lee
250734,Thomas Vinterberg
284303,Severin Fiala
284303,Veronika Franz
354110,Jon Cassar
272878,Boaz Yakin
336882,Roar Uthaug
264419,Gabriel Riva Palacio Alatriste
264419,Rodolfo Riva Palacio Alatriste
323661,Benoît Philippon
323661,Alexandre Heboyan
346808,Stephen S. Campanelli
336560,A.B. Stone
355338,Josh Cooley
298382,Jocelyn Moorhouse
274479,David O. Russell
336004,Scott Mann
241257,Alejandro Amenábar
315465,Mamoru Hosoda
342878,Jean-François Richet
328425,Joel Edgerton
354857,J.G. Quintel
348678,Hannes Holm
321883,Billy Simpson
333381,Fouad Mikati
291549,Choi Dong-hoon
325348,Ilya Naishuller
290637,Uli Edel
318781,Florian Gallenberger
308403,Anne Sewitsky
263109,Mark Burton
263109,Richard Starzak
370964,Indar Dzhendubaev
272693,Ari Sandel
364324,Lu Chuan
335866,Aaron Hann
335866,Mario Miscione
382517,David Feiss
332270,Sergey Mokritsky
287424,Henry Hobson
300168,Daniel Lee
290764,Daniel Benmayor
86828,Terry Jones
302429,Gary Rydstrom
333352,Gavin Hood
344268,Arthur Benzaquen
225728,Justin Kurzel
318917,David Wnendt
299824,Wuershan
360404,William Lau
351964,Will Slocombe
326215,Toby Genkel
317198,Erik Canuel
293646,Patricia Riggen
324963,Dan Fraga
324963,William Lau
333658,Shawn Ku
347200,Kazuki Akane
342588,Ryotaro Makihara
361380,Andrew Tan
222936,Cameron Crowe
276839,Anthony Burns
266647,Joe Wright
398222,Choi Woo-seong
336845,Alex Kalymnios
254302,Ben Wheatley
254172,Gabriele Muccino
296100,Jonathan Levine
321494,Roel Reiné
308504,Kazuaki Kiriya
373200,Chen Sicheng
182560,Gilles Paquet-Brenner
288036,Leslye Headland
321741,Peter Landesman
300803,Colin Teague
280391,Jamel Debbouze
228203,Niki Caro
310593,Paolo Sorrentino
343795,Michael Polish
365045,Alain Gsponer
286565,Jake Schreier
339530,Don Michael Paul
365222,Wilson Yip
314405,Matteo Garrone
230179,Jalmari Helander
347847,Isaac Gabaeff
294016,Jay Roach
157843,Werner Herzog
364111,Tatsuyuki Nagai
274109,Fernando González Molina
308369,Alfonso Gomez-Rejon
331781,Asif Kapadia
321697,Danny Boyle
362057,Michael Goetz
362057,Kevin Goetz
309425,Jon Gunn
360605,Paul Hoen
244316,David Hackl
245698,Edward Zwick
10317,David Gordon Green
333348,Jessie Nelson
293970,Todd Strauss-Schulson
291270,Duke Johnson
291270,Charlie Kaufman
250124,Marielle Heller
308084,Sean Baker
316042,Paul Gross
334376,Kazuya Nomura
334376,Kazuchika Kise
334298,Raman Hui
280996,Bill Condon
331446,Anthony C. Ferrante
300602,Enrique Gato
308447,Tony Cervone
308447,Spike Brandt
245168,Sarah Gavron
321487,Masamitsu Hidaka
308032,Kyle Patrick Alvarez
387820,Han Dong-Ho
347688,Spike Brandt
347688,Tony Cervone
326425,Steven C. Miller
301846,Paul Hyett
335578,Martin Zandvliet
256962,Alejandro Monteverde
342927,Christopher Ray
284674,Christian Cantamessa
228066,Paul McGuigan
315846,Hirokazu Kore-eda
368304,Rob Silvestri
355111,Karen J. Lloyd
309245,Noah Baumbach
336744,Han Jun-hee
356300,Jeremy Lalonde
283235,Ramin Bahrani
304357,Simon Curtis
243940,David Gelb
370097,Nick Lyon
325189,Jeffrey Hornaday
329289,James Moran
336050,László Nemes
354251,Matt Bettinelli-Olpin
354251,David Bruckner
354251,Tyler Gillett
354251,Patrick Horvath
354251,Roxanne Benjamin
354251,Justin Martinez
354251,Chad Villella
347187,Kazuki Akane
271674,Saul Dibb
338729,Baik
324333,Robert Duvall
283587,Cary Joji Fukunaga
232572,Ken Kwapis
283227,Alan Rickman
359171,Kojiro Hashimoto
360551,Jang Jae-hyun
323027,Sam Liu
350725,Sion Sono
336808,Ciro Guerra
312831,Corin Hardy
309242,Ryan Fleck
309242,Anna Boden
261392,Nima Nourizadeh
334354,Katja von Garnier
323660,Jeremy M. Inman
297721,Yoo Ha
300693,James Vanderbilt
347754,Iain Softley
324671,Lee Soo-sung
337876,Radha Krishna Jagarlamudi
314385,Angelina Jolie
335462,Wu Jing
326446,David Whelan
326446,Phil Guidry
326446,Simon Herbert
319337,Oliver Hirschbiegel
292040,Bharat Nalluri
223485,John Maclean
330764,Jaco Van Dormael
252512,Noah Baumbach
387834,Gyeong Seok-Ho
359245,Terry Miles
339060,T.C. Christensen
349498,Nobuhiro Doi
348060,Benjamin Rocher
239573,Ken Scott
348537,Emilio Martínez Lázaro
483685,Soichi Shimada
339533,John Baumgartner
167810,Ryan Gosling
350650,Yoshihiro Osugi
316322,Ezekiel Norton
346470,No Zin-soo
360055,John Lyde
57876,Oren Peli
374251,Jeroen Jaspaert
374251,Daniel Snaddon
362045,Sanjay Leela Bhansali
243938,Steve Pink
324807,Luca Guadagnino
251387,Christian Sesma
299551,Chris Sparling
362046,Timothy Woodward Jr.
349158,Ishi Rudell
271714,Bill Pohlad
366141,Régis Schuller
366141,Didier Ah-Koon
248574,Kyle Newman
309887,Craig Moss
354072,Frankie Chen
361745,Neill Fearnley
309503,Mora Stephens
357940,Guan Hu
329540,William Kaufman
296523,Dito Montiel
333596,Jon Erwin
333596,Andrew Erwin
345235,Chen Kaige
249688,James Ponsoldt
321769,Alex Winter
331836,Nicolas Benamou
331836,Philippe Lacheau
300155,Julian Jarrold
357681,Mark Neale
347413,Yoh Yoshinari
328739,Timothy A. Chey
304372,David M. Rosenthal
342657,Lee Hae-young
349176,Eiichirō Hasumi
351145,Dani de la Torre
331190,Jerry Jameson
332704,Michael Petroni
266396,Pierre Morel
253450,Hou Hsiao-hsien
290751,Billy Ray
268238,John Madden
256924,Dan Fogelman
193687,Craig Zobel
334527,Jackie Earle Haley
290762,Catherine Hardwicke
299245,Travis Cluff
299245,Chris Lofing
348811,Ryan Little
323373,Jason Lei Howden
234212,Will Canon
340176,Sion Sono
321751,Fernando León de Aranoa
320007,Sebastian Schipper
273153,Catherine Corsini
245906,Peter Bogdanovich
357400,Keitaro Motonaga
253344,Tom Vaughan
301875,Drake Doremus
284460,Gregory Hatanaka
308638,Jarrad Paul
308638,Andrew Mogel
298582,Sean Cisterna
311291,Andrew Haigh
322456,Brandon Vietti
343173,Steve Barker
328901,Andrew Renzi
308639,Rick Famuyiwa
253626,Andrew Niccol
174751,Gavin O'Connor
283127,Takashi Miike
356296,Stefano Sollima
332502,Matt Osterman
316873,Kobun Shizuno
345468,Josh Forbes
309304,Paul Weitz
371236,Masakazu Hashimoto
306745,Peter Sollett
321528,Jay Oliva
352161,Pablo Trapero
347183,Susumu Mitsunaka
353989,Daniela Goggi
328589,Nicholas Hytner
302528,Atom Egoyan
302960,Paul McEvoy
320048,Branden Kramer
341895,Alphonse Puthren
359305,Aisling Walsh
326284,Ernie Barbarash
218784,Robbie Pickering
275601,Jonathan Demme
315859,Majid Majidi
266639,Jon M. Chu
86835,Terrence Malick
364067,Sofia Coppola
353446,Straw Weisman
296313,Anders Thomas Jensen
309299,Michael Almereyda
354743,Jed Mercurio
359790,Daniel Alfredson
332349,Arne Toonen
332340,Ben Palmer
400823,Bong Man-dae
157827,Joachim Trier
287689,Jake Szymanski
330544,Dee Rees
351901,Stephen Reynolds
360603,Alex Zamm
341870,James Bushe
301748,Jennifer Finnigan
301748,Jonathan Silverman
377823,Xu Haofeng
310569,Anna Muylaert
341077,Tom Daley
310121,Brett Haley
327418,Butch Lukic
356486,Josh Bear
310133,Jon Watts
356987,John Laing
332177,Jen Soska
332177,Sylvia Soska
366644,Gary Wang
252164,Ron Scalpello
333622,Taichi Ishidate
228968,Daniel Alfredson
320006,Jafar Panahi
319373,Naomi Kawase
332976,Keoni Waxman
352173,Nishikant Kamat
330333,Olivier Loustau
365717,Martin Scorsese
282984,Woody Allen
293413,Woo Min-ho
340357,Christian Desmares
340357,Franck Ekinci
333653,Nancy Savoca
319075,Brett Morgen
358632,Yojiro Arai
296130,Alec Gillis
347946,Masayuki Ochiai
361931,Anthony Wonke
318044,Liz Garbus
296917,Naoyoshi Shiotani
296917,Katsuyuki Motohiro
115874,Carles Porta
115874,Sergi Lara
353595,Rick Morales
329815,Alice Winocour
355065,Lars Kraume
338065,Zoya Akhtar
348892,Kabir Khan
326923,Lee Friedlander
319993,Radu Jude
310135,François Simard
310135,Anouk Whissell
310135,Yoann-Karl Whissell
310137,José Manuel Cravioto
266353,Kenny Leon
245706,Rupert Goold
316002,David O. Russell
344120,Éric Hannezo
285841,Charles Binamé
333674,Adam Schindler
325173,Isaac Florentine
295595,Benjamin Statler
300542,Alex Ross Perry
311539,Steven Hoban
311539,Grant Harvey
311539,Brett Sullivan
343977,Tony Cervone
343977,Spike Brandt
335051,Edoardo Falcone
237756,Kriv Stenders
263471,Shankar
340819,Aaron Kim
353686,Kevin Greutert
331588,Stephen Herek
342917,Butch Lukic
301629,Jamie Babbit
283698,Saverio Costanzo
279690,Jason Krawczyk
277546,Austin Stark
332689,Rene Perez
334878,Clovis Cornillac
316410,Jared Cohn
362682,Yan Fei
362682,Peng Damo
329805,Maïwenn
328426,Kenneth Glenaan
332835,Shoojit Sircar
285024,Josh Safdie
285024,Benny Safdie
362105,Peter DeLuise
313074,Jim Weedon
332356,Christopher Menaul
367961,Maksim Fadeev
337302,Li Yi
327528,Robert Budreau
334304,Christian Duguay
253414,Barry Levinson
336790,Remo D'Souza
246127,Wim Wenders
334028,Adam Egypt Mortimer
370665,Rohit Shetty
314402,Jacques Audiard
319995,Pablo Larraín
355993,Sion Sono
332169,Keitaro Motonaga
380088,Jason Bourque
291272,Ted Geoghegan
343097,Christopher Ray
336804,Deniz Gamze Ergüven
320588,Michael Showalter
414887,Kim Gwang-joong
343369,Terry Cunningham
336203,Neeraj Ghaywan
308361,Nikole Beckwith
358430,Rudi Rosenberg
264729,Nacho G. Velilla
386874,Han Dong-Ho
293771,Zach Lipovsky
373558,Jonas Åkerlund
347945,Jacob Gentry
355651,Rutger Veenstra
267480,Joshua Oppenheimer
300153,Anton Corbijn
347158,Dean McKendrick
258363,Jonás Cuarón
267970,Keiichi Hara
306952,Kristin Hanggi
364902,Richard Eyre
347548,Neil Mcenery-West
273899,Roland Emmerich
360638,Ivan Calbérac
325078,Martin Wood
378373,Otmar Penker
378373,Gerardo Olivares
299822,Peter Pau Tak-Hai
299822,Tianyu Zhao
361263,Robert Harmon
329829,Mika Kaurismäki
358881,Nicolas Boukhrief
332179,Roni Ezra
348634,Ron Oliver
346303,Eddie Roman
460105,Kenji Hanyû
338928,Davis Guggenheim
339065,Andrew Morgan
369892,Louis Shaw Milito
299553,Jerry Dugan
375742,Agnieszka Smoczyńska
324308,Alex Gibney
317952,Matthew Heineman
312793,Scott Dow
301325,Tara Subkoff
254905,David Gordon Green
330298,Joann Sfar
317981,Brian James O'Connell
313867,Dearbhla Walsh
333696,Philipp Kadelbach
372981,Alik Sakharov
305638,Kenneth Kainz
343144,Dani de la Orden
334531,Angelo Pizzo
258099,Courteney Cox
301728,Shane Abbess
347642,Chad Archibald
306964,Darren Lynn Bousman
306964,Axelle Carolyn
306964,Adam Gierasch
306964,Andrew Kasch
306964,Neil Marshall
306964,Lucky McKee
306964,Ryan Schifrin
306964,Mike Mendez
306964,Dave Parker
306964,John Skipp
306964,Paul Solet
307103,Frédéric Tellier
317903,Abe Rosenberg Fishbein
121869,Peter Greenaway
361018,Sasha King
361018,Brian O'Donnell
311054,Shunji Iwai
323674,Hannah Fidell
241927,Bruce McDonald
329712,Stéphane Brizé
358895,Rob Reiner
331251,Lee Byeong-heon
350505,Christopher N. Rowley
335659,Motoki Tanaka
355020,Evgeny Afineevsky
318541,Jung Bum-shik
342474,Mary Agnes Donoghue
378263,Joseph Tosconi
321050,Mahsun Kırmızıgül
271736,Stephen Frears
367544,David Jackson
207270,Matt Winn
357416,Yasuhiro Takemoto
300792,Louie Psihoyos
368002,Paolo Costella
370232,Kim In-shik
245846,Kim Farrant
361043,Antonio Padovan
361043,Marc Roussel
361043,Bryan Norton
361043,Ryan Patch
361043,Jay Holben
361043,Elias Benavidez
361043,Jon Kondelik
361043,James Kondelik
361043,Mike Kochansky
361043,Andrés Borghi
272548,Antoine Bardou-Jacquet
335970,Fred Wolf
229182,John McNaughton
342672,Andrew Nackman
329004,Stephen Fingleton
328869,Reed Morano
298031,David Petrucci
357397,Seiji Kishi
342021,Yoon Jae-goo
336805,Nabil Ayouch
344854,Nick Robertson
370687,A. Todd Smith
300666,Daniel Duran
353610,Roel Reiné
364708,Nimrod Zalmanowitz
319341,Martin Bourboulon
343284,Kyle Rankin
256030,Steve Wolsh
360387,Ken Sanzel
364540,Rosemary Myers
207936,Sean Mewshaw
308457,Jennifer Phang
371676,Puri Jagannadh
348674,Tobias Lindholm
157824,Larry Clark
298721,Apichatpong Weerasethakul
352208,Michael Moore
375170,Cheng Wei-hao
348523,Lucifer Valentine
328252,Rafa Martínez
321303,Elmo Nüganen
343843,Kim Hak-soon
330294,Valérie Donzelli
362185,Amariah Olson
362185,Obin Olson
320302,Paolo Genovese
336029,Natalie Portman
315509,Sunny Luk Kim-Ching
315509,Leung Lok-man
319070,Douglas Tirola
359151,Martin Butler
359151,Bentley Dean
363757,Marco Ponti
253161,Sophie Barthes
309581,Charles Stone III
325138,Sharat Katariya
340275,Spike Lee
322518,Adam Massey
300654,Frank Hall Green
330127,Jason Aron
318224,Alex Gibney
251516,David Sandberg
345323,Shaun Monson
360604,David Mackay
343070,Emile Edwin Smith
318922,Owen Harris
309063,Israel Luna
329984,Wong Jing
356626,Bilall Fallah
356626,Adil El Arbi
311056,Taichi Ishidate
264337,Sean McNamara
226458,Marcus Nispel
339274,Imtiaz Ali
346489,Anne Wheeler
279972,Adam Green
352205,Leena Yadav
348689,Park Heung-sik
319994,Patricio Guzmán
375784,Ali Bilgin
273238,Wych Kaosayananda
283827,Prabhu Deva
362154,Ding Sheng
353345,Steven R. Monroe
363482,James Head
322922,Mark Atkins
353257,Steven Daniels
329556,Levan Bakhia
361751,Kristoffer Tabori
366445,Park Eun-kyung
366445,Lee Dong-ha
277154,Roel Reiné
399902,Ko Goo-ma
343934,Rhys Thomas
351510,Han Dong-Ho
341744,Cesc Gay
337663,John Asher
314389,Neeraj Pandey
341540,Tsutomu Hanabusa
331354,Leticia Dolera
279144,Jon Schnepp
309302,Jean-Jacques Annaud
331061,Keitaro Motonaga
336026,Junichi Mori
387839,Han Dong-Ho
360203,Trey Nelson
326415,Arthur Cullipher
318279,Jimmy Chin
318279,Elizabeth Chai Vasarhelyi
363689,Sheldon Wilson
283596,Robert Carlyle
308024,Patrick Brice
307479,April Mullen
373877,Gou Koga
333377,Kelly Nyks
333377,Jared P. Scott
333377,Peter D. Hutchison
363479,John Bradshaw
369770,Éric Besnard
380718,JoAnne Hock
352157,Xavier Giannoli
354275,Hong Sang-soo
283708,David Oelhoffen
323370,Alistair Legrand
291869,Justin Kelly
341392,Julie Delpy
336807,Philippe Faucon
338517,Renat Davletyarov
291189,Zachary Sluser
366018,Mariah Carey
371759,Douglas Mackinnon
334557,Philip Yung Chi-kwong
352025,Claude Lelouch
363889,Andy Palmer
291866,David Yarovesky
387830,Gi Dae-ho
287855,Dean Francis
312804,Josh Mond
529107,Jordan Goldberg
529107,Jason Hillhouse
356161,Jean-Loup Felicioli
356161,Alain Gagnol
337677,Michel Gondry
352812,Dean Wellins
364137,Kheiron
357411,Takashi Nakamura
357411,Michael Arias
344277,Maggie Kiley
339355,Sam Friedlander
294562,Mike Mendez
330037,Karan Malhotra
366566,Alexandra Leclère
351037,Robin Pront
339543,Douglas Barr
332706,Diane Bell
336201,David Pablos
337029,Bernard Rose
340884,Victor Cook
325813,Scott McAboy
321666,Gabriel Ripstein
334394,Can Evrenol
369054,Sam Irvin
360994,Anne Giafferi
322488,Klaus Härö
323435,Andrew Droz Palermo
324803,Adam Mason
323966,Ara Paiaya
340684,Joey Kuhn
336199,Samuel Benchetrit
338913,Richard Bracewell
336211,Aanand L. Rai
366142,Julien Soret
366142,Kyle Balda
353464,Meghna Gulzar
361403,Julia von Heinz
313628,Park Jin-pyo
323901,Eric Colley
286519,François Girard
305747,Sean McNamara
317991,Roh Gyeong-tae
291851,Sean McNamara
352733,Sheree Folkson
346401,Hervé Martin-Delpierre
321974,Amy J. Berg
363486,Sean McNamara
392553,Matt D'Avella
370234,Mike Testin
324325,Samantha Futerman
324325,Ryan Miyamoto
371492,Mélanie Laurent
371492,Cyril Dion
359105,Jerrold Tarog
335077,Simon Hung
366656,François Brisson
366656,Jean-François Pouliot
307931,Crystal Moselle
336313,Tom Gianas
336313,Ross Shuman
319076,Stevan Riley
306482,Ariel Kleiman
310568,Alantė Kavaitė
355998,Eric Khoo
352179,Wayne Blair
317114,Michael M. Scott
351065,Pedro Morelli
356191,Marcin Wrona
314388,Jia Zhang-ke
315439,Lee Joon-ik
356057,Joe Henline
345637,Sanjay Patel
365451,Brian Klugman
361539,Kwon Hyung-jin
253406,Shari Springer Berman
253406,Robert Pulcini
339580,Martin Wood
354170,Ángela Maria Osorio Rojas
354170,Santiago Lozano Álvarez
324253,Colin Hanks
337960,Neil Armfield
257444,Craig William Macneill
339145,Marya Cohn
315868,Andrzej Żuławski
268725,Scott Beck
268725,Bryan Woods
315575,Arnaud Desplechin
305642,Meg Ryan
345931,Mike Rutkowski
293644,Andrés Couturier
322125,Yann Gozlan
325848,Noémie Saglio
325848,Eloïse Lang
336222,Grímur Hákonarson
307226,Alexandre Boury
307226,Maurício Eça
343701,Joonas Makkonen
353614,Kasper Barfoed
358962,Svyatoslav Podgaevsky
346641,Achim Bornhak
352364,Jason R. Goode
336652,Louis Garrel
346956,Ada Ushpiz
372640,Michel Leclerc
352978,Kevin Carraway
347096,Anne K. Black
320367,Haqi Ali
333623,Takahiko Kyougoku
312966,Hiroshi Nagahama
325844,Pierre-François Martin-Laval
363483,Peter Sullivan
369059,Edmund Entin
369059,Gary Entin
351043,Michael Polish
333620,Doug Campbell
308027,Jim Strouse
374252,Jay Grace
268105,Isaac Ezban
320003,Benoît Jacquot
361705,Alberto Vázquez
361705,Pedro Rivero
365961,Sven Unterwaldt Jr.
361746,Peter DeLuise
268854,Celso R. García
325388,Andrey Zaytsev
320295,Dibakar Banerjee
350849,Paula Ortiz
295592,Mark Linfield
295592,Alastair Fothergill
367326,Mike Thurmeier
314220,Athina Rachel Tsangari
362136,Sooraj Barjatya
317925,Pedro Pablo Ibarra
261860,Frédéric Tcheng
321621,Tony Bui
79698,Roland Joffé
308640,Chloé Zhao
316715,Paul Andrew Williams
369058,Michael Feifer
409284,Gook Yeong-soo
332709,Giorgia Farina
317144,Ben Chanan
393821,Hasan Karacadağ
325690,Edoardo Leo
357390,Hiroyuki Seshita
357390,Hiroaki Ando
137333,Matthew Leutwyler
315024,Sean Cain
323020,Dominique Farrugia
348025,Jean-Paul Rappeneau
339751,Kent Jones
337104,Michel Franco
317118,Ron Oliver
308174,Sinan Akkuş
308187,Matthias Schweighöfer
342281,Jean-Pierre Améris
318954,Chad Burns
354759,Ryūsuke Hamaguchi
315872,Nanni Moretti
301729,Marc Furmie
326665,Aziz Ansari
324465,Roberto Santucci
324465,Marcelo Antunez
362180,Thierry Poiraud
299715,Jérôme Bonnell
277237,Gerard Johnson
337107,Guillaume Nicloux
315588,Anika Decker
345868,Ken'ichi Fujiwara
345067,Carlo Vanzina
333594,Kane Senes
325113,Amy S. Weber
387844,Kang Hoon
320736,Dagur Kári
303867,Don Hertzfeldt
330171,Cristina Comencini
369057,Fred Olen Ray
345944,Brent Hodge
